transaction_id,timestamp,amount,merchant_category,channel,country,customer_age,customer_tenure_months,is_night,label_fraud
4552,2024-07-08 16:00:00,37.64,grocery,web,CA,39,554,0,0
4553,2024-07-08 17:00:00,410.9,travel,web,US,61,337,0,1
4554,2024-07-08 18:00:00,40.87,ecommerce,atm,CA,66,398,0,0
4555,2024-07-08 19:00:00,211.23,electronics,web,US,43,204,0,0
4556,2024-07-08 20:00:00,360.1,electronics,pos,CA,55,17,0,0
4557,2024-07-08 21:00:00,340.78,electronics,pos,MX,69,304,0,0
4558,2024-07-08 22:00:00,27.66,grocery,web,US,77,438,0,0
4559,2024-07-08 23:00:00,40.95,electronics,pos,CA,25,244,0,0
4560,2024-07-09 00:00:00,14.41,restaurant,pos,IN,51,516,1,0
4561,2024-07-09 01:00:00,14.4,ecommerce,pos,GB,76,419,1,0
4562,2024-07-09 02:00:00,111.36,ecommerce,mobile,CA,55,304,1,1
4563,2024-07-09 03:00:00,192.69,electronics,atm,IN,19,326,1,0
4564,2024-07-09 04:00:00,36.41,grocery,web,FR,26,136,1,0
4565,2024-07-09 05:00:00,39.56,travel,pos,CA,73,527,1,0
4566,2024-07-09 06:00:00,70.74,electronics,web,US,46,35,0,0
4567,2024-07-09 07:00:00,113.46,grocery,web,US,65,29,0,0
4568,2024-07-09 08:00:00,47.25,fuel,atm,US,78,471,0,0
4569,2024-07-09 09:00:00,55.23,fuel,web,IN,24,16,0,0
4570,2024-07-09 10:00:00,1179.17,ecommerce,mobile,CA,48,306,0,0
4571,2024-07-09 11:00:00,36.68,restaurant,atm,CA,27,113,0,0
4572,2024-07-09 12:00:00,5.0,grocery,web,CA,75,409,0,0
4573,2024-07-09 13:00:00,22.29,ecommerce,pos,GB,48,71,0,0
4574,2024-07-09 14:00:00,35.94,restaurant,web,CA,77,159,0,0
4575,2024-07-09 15:00:00,33.32,grocery,web,CA,38,316,0,0
4576,2024-07-09 16:00:00,84.18,electronics,web,CA,27,227,0,0
4577,2024-07-09 17:00:00,28.51,grocery,atm,MX,76,120,0,0
4578,2024-07-09 18:00:00,13.48,fuel,pos,CA,59,37,0,0
4579,2024-07-09 19:00:00,45.86,grocery,web,CA,31,9,0,0
4580,2024-07-09 20:00:00,478.77,travel,pos,CA,65,115,0,0
4581,2024-07-09 21:00:00,467.26,electronics,pos,CA,46,169,0,0
4582,2024-07-09 22:00:00,126.52,restaurant,web,CA,21,72,0,0
4583,2024-07-09 23:00:00,11.55,restaurant,mobile,CA,35,306,0,0
4584,2024-07-10 00:00:00,134.04,travel,mobile,MX,69,532,1,0
4585,2024-07-10 01:00:00,74.09,electronics,pos,CA,26,429,1,0
4586,2024-07-10 02:00:00,46.51,fuel,pos,CA,40,184,1,0
4587,2024-07-10 03:00:00,25.34,restaurant,web,US,35,263,1,0
4588,2024-07-10 04:00:00,111.41,travel,web,CA,67,462,1,0
4589,2024-07-10 05:00:00,101.09,restaurant,mobile,CA,76,578,1,1
4590,2024-07-10 06:00:00,65.62,ecommerce,mobile,CA,71,331,0,0
4591,2024-07-10 07:00:00,30.53,fuel,mobile,CA,66,119,0,0
4592,2024-07-10 08:00:00,142.55,electronics,mobile,CA,24,521,0,0
4593,2024-07-10 09:00:00,60.2,grocery,web,IN,80,308,0,0
4594,2024-07-10 10:00:00,60.52,grocery,mobile,CA,29,17,0,0
4595,2024-07-10 11:00:00,110.36,restaurant,mobile,US,45,152,0,0
4596,2024-07-10 12:00:00,18.88,ecommerce,atm,IN,74,320,0,0
4597,2024-07-10 13:00:00,43.87,grocery,web,CA,34,484,0,0
4598,2024-07-10 14:00:00,54.77,ecommerce,mobile,GB,32,512,0,0
4599,2024-07-10 15:00:00,45.81,ecommerce,web,CA,19,112,0,0
4600,2024-07-10 16:00:00,269.97,travel,mobile,US,42,434,0,1
4601,2024-07-10 17:00:00,87.68,restaurant,atm,IN,51,577,0,1
4602,2024-07-10 18:00:00,16.03,restaurant,atm,CA,49,480,0,0
4603,2024-07-10 19:00:00,622.99,travel,pos,FR,20,430,0,1
4604,2024-07-10 20:00:00,27.09,electronics,pos,CA,31,478,0,0
4605,2024-07-10 21:00:00,102.16,ecommerce,mobile,US,18,334,0,0
4606,2024-07-10 22:00:00,12.25,restaurant,mobile,CA,33,364,0,0
4607,2024-07-10 23:00:00,18.39,grocery,atm,CA,59,319,0,0
4608,2024-07-11 00:00:00,34.58,grocery,pos,CA,18,574,1,0
4609,2024-07-11 01:00:00,19.07,restaurant,mobile,IN,29,217,1,0
4610,2024-07-11 02:00:00,5.0,restaurant,mobile,US,54,466,1,0
4611,2024-07-11 03:00:00,104.13,ecommerce,pos,FR,56,12,1,1
4612,2024-07-11 04:00:00,275.36,travel,pos,CA,78,251,1,0
4613,2024-07-11 05:00:00,23.62,fuel,mobile,CA,56,549,1,0
4614,2024-07-11 06:00:00,48.41,ecommerce,pos,CA,80,146,0,0
4615,2024-07-11 07:00:00,42.94,ecommerce,mobile,CA,67,477,0,0
4616,2024-07-11 08:00:00,7.02,grocery,web,CA,55,301,0,0
4617,2024-07-11 09:00:00,5.32,fuel,web,IN,44,81,0,0
4618,2024-07-11 10:00:00,56.27,fuel,pos,FR,25,63,0,0
4619,2024-07-11 11:00:00,71.17,fuel,atm,CA,65,73,0,0
4620,2024-07-11 12:00:00,56.05,grocery,mobile,CA,81,279,0,0
4621,2024-07-11 13:00:00,38.4,restaurant,mobile,US,42,185,0,0
4622,2024-07-11 14:00:00,276.09,travel,mobile,US,42,537,0,1
4623,2024-07-11 15:00:00,52.01,restaurant,web,MX,24,458,0,0
4624,2024-07-11 16:00:00,16.16,grocery,atm,CA,58,85,0,0
4625,2024-07-11 17:00:00,166.75,travel,web,CA,39,302,0,0
4626,2024-07-11 18:00:00,20.91,restaurant,web,CA,18,460,0,0
4627,2024-07-11 19:00:00,46.56,ecommerce,pos,IN,18,393,0,0
4628,2024-07-11 20:00:00,91.41,grocery,pos,MX,40,5,0,0
4629,2024-07-11 21:00:00,247.77,ecommerce,mobile,IN,49,3,0,1
4630,2024-07-11 22:00:00,7.27,ecommerce,pos,CA,49,350,0,0
4631,2024-07-11 23:00:00,21.7,fuel,mobile,CA,68,555,0,0
4632,2024-07-12 00:00:00,45.54,ecommerce,atm,CA,53,30,1,0
4633,2024-07-12 01:00:00,170.82,ecommerce,web,FR,71,99,1,0
4634,2024-07-12 02:00:00,37.0,travel,pos,CA,38,113,1,0
4635,2024-07-12 03:00:00,5.0,grocery,mobile,MX,33,191,1,0
4636,2024-07-12 04:00:00,125.73,ecommerce,pos,CA,54,535,1,0
4637,2024-07-12 05:00:00,233.79,electronics,mobile,CA,25,569,1,0
4638,2024-07-12 06:00:00,6.58,grocery,web,CA,69,184,0,0
4639,2024-07-12 07:00:00,53.7,ecommerce,web,CA,30,440,0,0
4640,2024-07-12 08:00:00,129.84,grocery,web,FR,80,6,0,0
4641,2024-07-12 09:00:00,12.42,grocery,web,IN,84,307,0,0
4642,2024-07-12 10:00:00,29.9,fuel,pos,US,54,377,0,0
4643,2024-07-12 11:00:00,51.75,grocery,pos,CA,39,518,0,0
4644,2024-07-12 12:00:00,16.62,ecommerce,web,GB,41,493,0,0
4645,2024-07-12 13:00:00,16.43,restaurant,mobile,CA,47,36,0,0
4646,2024-07-12 14:00:00,5.96,restaurant,pos,GB,50,248,0,0
4647,2024-07-12 15:00:00,28.25,grocery,pos,GB,23,45,0,0
4648,2024-07-12 16:00:00,29.47,ecommerce,pos,CA,31,5,0,0
4649,2024-07-12 17:00:00,32.91,fuel,web,CA,71,93,0,0
4650,2024-07-12 18:00:00,48.34,restaurant,pos,CA,21,560,0,0
4651,2024-07-12 19:00:00,342.94,electronics,mobile,CA,48,159,0,0
4652,2024-07-12 20:00:00,267.26,grocery,pos,IN,77,444,0,0
4653,2024-07-12 21:00:00,39.49,grocery,mobile,US,23,426,0,0
4654,2024-07-12 22:00:00,45.17,ecommerce,pos,CA,80,521,0,0
4655,2024-07-12 23:00:00,19.49,restaurant,web,CA,50,319,0,0
4656,2024-07-13 00:00:00,11.46,restaurant,pos,GB,46,586,1,0
4657,2024-07-13 01:00:00,49.03,grocery,mobile,CA,66,256,1,0
4658,2024-07-13 02:00:00,17.49,fuel,atm,CA,70,473,1,0
4659,2024-07-13 03:00:00,52.22,grocery,pos,MX,50,470,1,0
4660,2024-07-13 04:00:00,42.44,electronics,atm,CA,23,326,1,0
4661,2024-07-13 05:00:00,17.95,restaurant,pos,CA,83,190,1,0
4662,2024-07-13 06:00:00,40.28,fuel,web,CA,18,95,0,0
4663,2024-07-13 07:00:00,29.28,grocery,mobile,CA,77,51,0,0
4664,2024-07-13 08:00:00,5.0,fuel,pos,IN,47,300,0,0
4665,2024-07-13 09:00:00,59.24,ecommerce,web,FR,53,238,0,0
4666,2024-07-13 10:00:00,47.76,electronics,pos,IN,70,125,0,0
4667,2024-07-13 11:00:00,173.92,ecommerce,mobile,IN,81,460,0,1
4668,2024-07-13 12:00:00,65.42,restaurant,web,CA,28,97,0,0
4669,2024-07-13 13:00:00,7.7,ecommerce,mobile,CA,73,284,0,0
4670,2024-07-13 14:00:00,67.39,grocery,pos,MX,62,257,0,0
4671,2024-07-13 15:00:00,85.26,ecommerce,atm,CA,43,587,0,0
4672,2024-07-13 16:00:00,8.62,grocery,pos,IN,46,62,0,0
4673,2024-07-13 17:00:00,132.4,ecommerce,web,CA,70,514,0,0
4674,2024-07-13 18:00:00,43.14,travel,pos,CA,27,411,0,0
4675,2024-07-13 19:00:00,91.84,grocery,pos,US,52,475,0,0
4676,2024-07-13 20:00:00,18.31,grocery,pos,IN,67,467,0,0
4677,2024-07-13 21:00:00,8.36,grocery,mobile,US,54,464,0,0
4678,2024-07-13 22:00:00,220.93,grocery,pos,US,48,261,0,0
4679,2024-07-13 23:00:00,6.79,restaurant,web,CA,53,349,0,0
4680,2024-07-14 00:00:00,13.22,restaurant,atm,US,52,219,1,0
4681,2024-07-14 01:00:00,18.92,grocery,pos,MX,72,541,1,0
4682,2024-07-14 02:00:00,65.21,electronics,pos,CA,73,135,1,0
4683,2024-07-14 03:00:00,184.32,electronics,pos,GB,80,354,1,1
4684,2024-07-14 04:00:00,28.76,restaurant,pos,CA,22,126,1,0
4685,2024-07-14 05:00:00,148.29,ecommerce,web,CA,39,223,1,1
4686,2024-07-14 06:00:00,83.93,ecommerce,mobile,IN,77,578,0,0
4687,2024-07-14 07:00:00,6.06,fuel,pos,CA,61,117,0,0
4688,2024-07-14 08:00:00,44.78,restaurant,pos,US,43,532,0,0
4689,2024-07-14 09:00:00,121.29,electronics,mobile,CA,60,488,0,0
4690,2024-07-14 10:00:00,15.56,fuel,pos,IN,49,220,0,0
4691,2024-07-14 11:00:00,388.26,ecommerce,web,CA,78,223,0,1
4692,2024-07-14 12:00:00,169.92,electronics,atm,CA,55,3,0,0
4693,2024-07-14 13:00:00,63.71,restaurant,pos,FR,48,475,0,0
4694,2024-07-14 14:00:00,144.64,ecommerce,web,US,60,400,0,0
4695,2024-07-14 15:00:00,93.53,travel,mobile,CA,30,590,0,0
4696,2024-07-14 16:00:00,106.2,ecommerce,mobile,CA,70,175,0,0
4697,2024-07-14 17:00:00,36.28,fuel,mobile,CA,31,239,0,0
4698,2024-07-14 18:00:00,16.54,fuel,mobile,IN,19,412,0,0
4699,2024-07-14 19:00:00,32.73,electronics,web,MX,21,204,0,0
4700,2024-07-14 20:00:00,27.9,restaurant,web,IN,22,191,0,0
4701,2024-07-14 21:00:00,46.3,fuel,mobile,IN,24,102,0,0
4702,2024-07-14 22:00:00,60.94,ecommerce,mobile,CA,21,593,0,0
4703,2024-07-14 23:00:00,50.97,ecommerce,mobile,US,38,285,0,0
4704,2024-07-15 00:00:00,33.58,grocery,web,US,83,462,1,0
4705,2024-07-15 01:00:00,46.39,ecommerce,mobile,FR,24,393,1,1
4706,2024-07-15 02:00:00,132.1,grocery,pos,US,63,360,1,0
4707,2024-07-15 03:00:00,76.59,ecommerce,pos,CA,77,187,1,0
4708,2024-07-15 04:00:00,21.14,grocery,pos,IN,73,189,1,0
4709,2024-07-15 05:00:00,11.8,ecommerce,pos,US,42,291,1,0
4710,2024-07-15 06:00:00,82.29,electronics,mobile,FR,21,81,0,0
4711,2024-07-15 07:00:00,35.74,ecommerce,pos,CA,43,322,0,0
4712,2024-07-15 08:00:00,78.55,travel,mobile,CA,58,54,0,0
4713,2024-07-15 09:00:00,63.76,restaurant,web,MX,69,165,0,0
4714,2024-07-15 10:00:00,29.33,fuel,pos,GB,27,380,0,0
4715,2024-07-15 11:00:00,7.21,grocery,pos,CA,38,14,0,0
4716,2024-07-15 12:00:00,104.82,ecommerce,web,CA,58,27,0,0
4717,2024-07-15 13:00:00,32.87,travel,mobile,GB,66,129,0,0
4718,2024-07-15 14:00:00,50.95,fuel,web,IN,39,454,0,0
4719,2024-07-15 15:00:00,21.36,grocery,pos,CA,73,482,0,0
4720,2024-07-15 16:00:00,29.52,fuel,pos,CA,72,0,0,0
4721,2024-07-15 17:00:00,26.69,fuel,pos,CA,42,167,0,0
4722,2024-07-15 18:00:00,52.56,ecommerce,pos,CA,54,34,0,0
4723,2024-07-15 19:00:00,164.82,travel,atm,CA,50,8,0,0
4724,2024-07-15 20:00:00,35.26,grocery,pos,CA,63,566,0,0
4725,2024-07-15 21:00:00,323.13,ecommerce,pos,US,39,255,0,0
4726,2024-07-15 22:00:00,120.22,electronics,mobile,CA,40,477,0,0
4727,2024-07-15 23:00:00,75.02,ecommerce,mobile,CA,46,410,0,0
4728,2024-07-16 00:00:00,72.08,travel,web,IN,32,270,1,1
4729,2024-07-16 01:00:00,84.62,ecommerce,mobile,CA,57,452,1,0
4730,2024-07-16 02:00:00,23.9,ecommerce,atm,GB,83,149,1,0
4731,2024-07-16 03:00:00,76.86,restaurant,pos,CA,41,248,1,0
4732,2024-07-16 04:00:00,15.79,ecommerce,pos,FR,76,227,1,0
4733,2024-07-16 05:00:00,28.11,ecommerce,mobile,GB,49,343,1,0
4734,2024-07-16 06:00:00,6.3,restaurant,mobile,CA,29,126,0,0
4735,2024-07-16 07:00:00,143.38,electronics,atm,US,51,448,0,0
4736,2024-07-16 08:00:00,67.11,electronics,pos,MX,51,506,0,0
4737,2024-07-16 09:00:00,60.73,grocery,atm,CA,19,534,0,0
4738,2024-07-16 10:00:00,13.61,grocery,pos,GB,50,537,0,0
4739,2024-07-16 11:00:00,220.22,travel,mobile,CA,29,384,0,0
4740,2024-07-16 12:00:00,55.2,grocery,mobile,CA,72,479,0,0
4741,2024-07-16 13:00:00,72.67,ecommerce,pos,IN,54,415,0,0
4742,2024-07-16 14:00:00,101.05,electronics,pos,CA,38,572,0,0
4743,2024-07-16 15:00:00,67.95,ecommerce,web,CA,18,59,0,0
4744,2024-07-16 16:00:00,14.43,grocery,mobile,CA,56,119,0,0
4745,2024-07-16 17:00:00,12.45,grocery,pos,IN,65,252,0,0
4746,2024-07-16 18:00:00,44.54,fuel,mobile,CA,46,373,0,0
4747,2024-07-16 19:00:00,97.95,travel,pos,CA,79,534,0,0
4748,2024-07-16 20:00:00,41.05,restaurant,web,MX,31,56,0,0
4749,2024-07-16 21:00:00,132.3,grocery,pos,GB,69,96,0,0
4750,2024-07-16 22:00:00,21.71,grocery,atm,CA,51,517,0,0
4751,2024-07-16 23:00:00,15.91,fuel,pos,IN,39,186,0,0
4752,2024-07-17 00:00:00,44.86,ecommerce,web,CA,37,10,1,0
4753,2024-07-17 01:00:00,28.27,fuel,pos,US,48,407,1,0
4754,2024-07-17 02:00:00,47.45,restaurant,atm,US,23,527,1,0
4755,2024-07-17 03:00:00,26.61,fuel,mobile,CA,62,542,1,0
4756,2024-07-17 04:00:00,389.94,ecommerce,pos,FR,45,513,1,0
4757,2024-07-17 05:00:00,39.87,restaurant,pos,US,64,35,1,0
4758,2024-07-17 06:00:00,66.15,grocery,web,CA,53,81,0,0
4759,2024-07-17 07:00:00,26.41,restaurant,web,CA,84,523,0,0
4760,2024-07-17 08:00:00,67.86,fuel,mobile,CA,23,416,0,0
4761,2024-07-17 09:00:00,22.69,fuel,web,FR,51,132,0,0
4762,2024-07-17 10:00:00,15.29,restaurant,web,CA,54,232,0,0
4763,2024-07-17 11:00:00,61.66,fuel,mobile,FR,34,517,0,0
4764,2024-07-17 12:00:00,57.04,ecommerce,web,CA,63,558,0,0
4765,2024-07-17 13:00:00,74.89,ecommerce,pos,IN,42,534,0,0
4766,2024-07-17 14:00:00,330.29,travel,pos,FR,69,276,0,1
4767,2024-07-17 15:00:00,30.94,fuel,pos,CA,80,466,0,0
4768,2024-07-17 16:00:00,28.64,grocery,web,CA,76,27,0,0
4769,2024-07-17 17:00:00,60.7,electronics,pos,GB,61,555,0,0
4770,2024-07-17 18:00:00,354.89,travel,web,CA,66,133,0,0
4771,2024-07-17 19:00:00,44.16,ecommerce,pos,CA,76,577,0,0
4772,2024-07-17 20:00:00,31.29,grocery,mobile,GB,84,9,0,0
4773,2024-07-17 21:00:00,35.34,fuel,pos,FR,67,556,0,0
4774,2024-07-17 22:00:00,42.25,grocery,web,GB,80,316,0,0
4775,2024-07-17 23:00:00,81.57,grocery,pos,FR,83,308,0,0
4776,2024-07-18 00:00:00,56.4,ecommerce,pos,US,29,406,1,0
4777,2024-07-18 01:00:00,113.06,grocery,pos,GB,52,278,1,0
4778,2024-07-18 02:00:00,48.01,ecommerce,web,CA,42,571,1,0
4779,2024-07-18 03:00:00,190.56,travel,mobile,GB,82,63,1,1
4780,2024-07-18 04:00:00,50.9,ecommerce,pos,MX,68,394,1,1
4781,2024-07-18 05:00:00,179.59,restaurant,mobile,US,78,129,1,1
4782,2024-07-18 06:00:00,19.91,restaurant,web,IN,41,22,0,0
4783,2024-07-18 07:00:00,108.0,travel,web,CA,75,392,0,0
4784,2024-07-18 08:00:00,30.27,restaurant,web,US,23,407,0,0
4785,2024-07-18 09:00:00,21.47,restaurant,pos,CA,81,76,0,0
4786,2024-07-18 10:00:00,79.71,ecommerce,mobile,CA,33,436,0,0
4787,2024-07-18 11:00:00,297.07,electronics,mobile,CA,53,566,0,0
4788,2024-07-18 12:00:00,37.4,grocery,mobile,IN,66,417,0,0
4789,2024-07-18 13:00:00,116.0,electronics,pos,CA,68,136,0,0
4790,2024-07-18 14:00:00,22.21,fuel,mobile,MX,32,50,0,0
4791,2024-07-18 15:00:00,20.79,grocery,pos,US,55,52,0,0
4792,2024-07-18 16:00:00,65.51,ecommerce,web,FR,54,371,0,0
4793,2024-07-18 17:00:00,27.49,restaurant,pos,GB,70,141,0,0
4794,2024-07-18 18:00:00,172.65,ecommerce,pos,CA,39,223,0,0
4795,2024-07-18 19:00:00,13.82,grocery,mobile,CA,69,29,0,0
4796,2024-07-18 20:00:00,121.3,grocery,mobile,MX,59,264,0,0
4797,2024-07-18 21:00:00,23.92,fuel,pos,CA,69,99,0,0
4798,2024-07-18 22:00:00,31.2,restaurant,web,CA,77,257,0,0
4799,2024-07-18 23:00:00,37.69,electronics,mobile,CA,47,353,0,0
4800,2024-07-19 00:00:00,99.59,ecommerce,atm,CA,47,577,1,0
4801,2024-07-19 01:00:00,13.8,grocery,mobile,IN,72,173,1,0
4802,2024-07-19 02:00:00,45.84,grocery,pos,IN,71,192,1,0
4803,2024-07-19 03:00:00,34.99,fuel,pos,MX,77,481,1,0
4804,2024-07-19 04:00:00,73.31,electronics,mobile,CA,55,572,1,1
4805,2024-07-19 05:00:00,15.32,electronics,pos,IN,61,243,1,0
4806,2024-07-19 06:00:00,419.84,ecommerce,atm,US,22,207,0,1
4807,2024-07-19 07:00:00,52.85,travel,atm,IN,48,429,0,0
4808,2024-07-19 08:00:00,76.77,ecommerce,atm,CA,34,451,0,0
4809,2024-07-19 09:00:00,14.15,fuel,pos,CA,76,425,0,0
4810,2024-07-19 10:00:00,70.11,fuel,mobile,MX,26,384,0,0
4811,2024-07-19 11:00:00,69.84,electronics,mobile,FR,70,81,0,0
4812,2024-07-19 12:00:00,13.87,fuel,pos,CA,74,157,0,0
4813,2024-07-19 13:00:00,46.64,restaurant,pos,CA,49,34,0,0
4814,2024-07-19 14:00:00,19.12,ecommerce,pos,US,63,234,0,0
4815,2024-07-19 15:00:00,22.58,grocery,web,IN,57,506,0,0
4816,2024-07-19 16:00:00,111.78,ecommerce,atm,GB,64,134,0,0
4817,2024-07-19 17:00:00,105.95,fuel,mobile,IN,64,421,0,0
4818,2024-07-19 18:00:00,11.48,fuel,pos,MX,35,252,0,0
4819,2024-07-19 19:00:00,15.74,fuel,web,FR,64,105,0,0
4820,2024-07-19 20:00:00,134.92,electronics,pos,CA,79,134,0,0
4821,2024-07-19 21:00:00,9.95,ecommerce,pos,CA,39,408,0,0
4822,2024-07-19 22:00:00,463.2,travel,pos,MX,38,475,0,0
4823,2024-07-19 23:00:00,39.97,electronics,mobile,US,37,198,0,0
4824,2024-07-20 00:00:00,40.51,ecommerce,mobile,CA,79,551,1,0
4825,2024-07-20 01:00:00,75.95,ecommerce,mobile,CA,78,34,1,0
4826,2024-07-20 02:00:00,34.3,grocery,mobile,GB,41,345,1,0
4827,2024-07-20 03:00:00,25.23,ecommerce,pos,GB,81,137,1,0
4828,2024-07-20 04:00:00,462.71,electronics,mobile,CA,69,536,1,1
4829,2024-07-20 05:00:00,5.0,restaurant,pos,IN,45,454,1,0
4830,2024-07-20 06:00:00,49.72,travel,web,CA,74,35,0,0
4831,2024-07-20 07:00:00,33.86,ecommerce,web,CA,80,234,0,0
4832,2024-07-20 08:00:00,41.81,electronics,pos,CA,77,448,0,0
4833,2024-07-20 09:00:00,294.53,electronics,pos,CA,50,327,0,0
4834,2024-07-20 10:00:00,13.5,ecommerce,pos,CA,32,294,0,0
4835,2024-07-20 11:00:00,399.22,electronics,pos,MX,29,82,0,0
4836,2024-07-20 12:00:00,25.5,grocery,atm,GB,74,342,0,0
4837,2024-07-20 13:00:00,9.62,grocery,pos,CA,67,55,0,0
4838,2024-07-20 14:00:00,5.0,grocery,web,FR,66,191,0,0
4839,2024-07-20 15:00:00,26.99,grocery,atm,IN,21,143,0,0
4840,2024-07-20 16:00:00,14.51,restaurant,web,CA,83,394,0,0
4841,2024-07-20 17:00:00,74.3,ecommerce,web,CA,25,283,0,0
4842,2024-07-20 18:00:00,40.04,ecommerce,atm,CA,57,255,0,0
4843,2024-07-20 19:00:00,141.96,ecommerce,pos,US,81,509,0,0
4844,2024-07-20 20:00:00,52.83,ecommerce,pos,CA,34,234,0,0
4845,2024-07-20 21:00:00,41.01,ecommerce,web,MX,53,458,0,0
4846,2024-07-20 22:00:00,78.66,grocery,web,US,75,533,0,0
4847,2024-07-20 23:00:00,167.61,travel,mobile,US,36,96,0,0
4848,2024-07-21 00:00:00,65.78,grocery,pos,CA,24,447,1,0
4849,2024-07-21 01:00:00,276.33,electronics,web,CA,50,42,1,1
4850,2024-07-21 02:00:00,25.15,grocery,mobile,CA,72,385,1,0
4851,2024-07-21 03:00:00,101.72,electronics,atm,GB,57,135,1,1
4852,2024-07-21 04:00:00,210.02,electronics,pos,MX,48,153,1,1
4853,2024-07-21 05:00:00,5.0,grocery,pos,US,61,512,1,0
4854,2024-07-21 06:00:00,29.89,grocery,atm,MX,21,112,0,0
4855,2024-07-21 07:00:00,22.3,restaurant,mobile,CA,41,310,0,0
4856,2024-07-21 08:00:00,38.23,fuel,pos,CA,77,469,0,0
4857,2024-07-21 09:00:00,66.37,travel,pos,CA,44,484,0,0
4858,2024-07-21 10:00:00,87.8,grocery,mobile,CA,83,122,0,0
4859,2024-07-21 11:00:00,30.92,ecommerce,web,CA,55,222,0,0
4860,2024-07-21 12:00:00,18.06,fuel,web,CA,81,337,0,0
4861,2024-07-21 13:00:00,15.01,restaurant,mobile,GB,60,354,0,0
4862,2024-07-21 14:00:00,181.67,ecommerce,pos,CA,46,98,0,0
4863,2024-07-21 15:00:00,15.04,electronics,pos,CA,80,357,0,0
4864,2024-07-21 16:00:00,681.63,travel,web,CA,36,0,0,1
4865,2024-07-21 17:00:00,123.37,grocery,mobile,CA,44,376,0,0
4866,2024-07-21 18:00:00,36.12,ecommerce,pos,CA,67,442,0,0
4867,2024-07-21 19:00:00,151.34,ecommerce,mobile,CA,77,282,0,0
4868,2024-07-21 20:00:00,30.69,fuel,pos,CA,31,147,0,0
4869,2024-07-21 21:00:00,604.2,travel,pos,IN,85,143,0,1
4870,2024-07-21 22:00:00,141.3,ecommerce,atm,CA,47,414,0,0
4871,2024-07-21 23:00:00,432.31,ecommerce,pos,CA,41,257,0,0
4872,2024-07-22 00:00:00,24.09,electronics,pos,CA,26,558,1,0
4873,2024-07-22 01:00:00,162.15,travel,mobile,CA,19,585,1,0
4874,2024-07-22 02:00:00,5.78,fuel,web,US,55,260,1,0
4875,2024-07-22 03:00:00,17.12,fuel,web,CA,59,163,1,0
4876,2024-07-22 04:00:00,454.86,ecommerce,mobile,FR,24,488,1,1
4877,2024-07-22 05:00:00,149.78,electronics,pos,IN,79,435,1,0
4878,2024-07-22 06:00:00,145.68,ecommerce,mobile,MX,54,98,0,0
4879,2024-07-22 07:00:00,95.38,ecommerce,pos,CA,21,567,0,0
4880,2024-07-22 08:00:00,49.14,grocery,pos,CA,75,120,0,0
4881,2024-07-22 09:00:00,85.3,travel,mobile,CA,31,340,0,0
4882,2024-07-22 10:00:00,72.13,travel,pos,GB,63,112,0,0
4883,2024-07-22 11:00:00,36.64,ecommerce,mobile,CA,63,294,0,1
4884,2024-07-22 12:00:00,5.0,restaurant,atm,US,73,375,0,0
4885,2024-07-22 13:00:00,25.36,restaurant,mobile,CA,73,72,0,0
4886,2024-07-22 14:00:00,40.65,grocery,pos,CA,85,155,0,0
4887,2024-07-22 15:00:00,56.29,electronics,pos,CA,23,452,0,0
4888,2024-07-22 16:00:00,53.39,ecommerce,mobile,CA,42,574,0,0
4889,2024-07-22 17:00:00,43.79,restaurant,web,MX,42,547,0,0
4890,2024-07-22 18:00:00,133.17,ecommerce,mobile,US,43,451,0,0
4891,2024-07-22 19:00:00,20.44,ecommerce,mobile,CA,34,589,0,0
4892,2024-07-22 20:00:00,13.35,fuel,pos,CA,33,99,0,0
4893,2024-07-22 21:00:00,118.27,ecommerce,pos,FR,83,121,0,0
4894,2024-07-22 22:00:00,166.98,electronics,web,CA,79,243,0,0
4895,2024-07-22 23:00:00,91.54,fuel,web,US,64,552,0,1
4896,2024-07-23 00:00:00,194.02,ecommerce,pos,CA,55,480,1,0
4897,2024-07-23 01:00:00,239.9,fuel,web,US,50,222,1,1
4898,2024-07-23 02:00:00,20.98,restaurant,mobile,US,64,9,1,0
4899,2024-07-23 03:00:00,406.87,electronics,web,CA,76,372,1,0
4900,2024-07-23 04:00:00,11.93,fuel,pos,CA,46,185,1,0
4901,2024-07-23 05:00:00,517.99,ecommerce,mobile,CA,54,134,1,1
4902,2024-07-23 06:00:00,49.32,grocery,mobile,CA,80,128,0,0
4903,2024-07-23 07:00:00,44.46,restaurant,atm,MX,79,149,0,0
4904,2024-07-23 08:00:00,239.54,electronics,pos,CA,33,191,0,0
4905,2024-07-23 09:00:00,8.06,fuel,mobile,CA,34,371,0,0
4906,2024-07-23 10:00:00,10.38,restaurant,mobile,GB,31,98,0,0
4907,2024-07-23 11:00:00,36.35,grocery,mobile,FR,19,291,0,0
4908,2024-07-23 12:00:00,134.15,electronics,pos,CA,65,553,0,0
4909,2024-07-23 13:00:00,213.47,grocery,pos,MX,47,579,0,0
4910,2024-07-23 14:00:00,13.94,grocery,web,CA,20,498,0,0
4911,2024-07-23 15:00:00,109.18,fuel,pos,MX,31,158,0,0
4912,2024-07-23 16:00:00,47.29,ecommerce,pos,CA,54,87,0,0
4913,2024-07-23 17:00:00,21.23,restaurant,atm,GB,74,527,0,0
