transaction_id,timestamp,amount,merchant_category,channel,country,customer_age,customer_tenure_months,is_night,label_fraud
3579,2024-05-29 03:00:00,24.04,fuel,mobile,CA,51,37,1,0
3580,2024-05-29 04:00:00,311.23,electronics,mobile,CA,68,223,1,1
3581,2024-05-29 05:00:00,239.82,grocery,mobile,CA,57,175,1,0
3582,2024-05-29 06:00:00,292.83,electronics,mobile,CA,39,209,0,0
3583,2024-05-29 07:00:00,9.94,fuel,mobile,CA,33,49,0,0
3584,2024-05-29 08:00:00,126.41,fuel,mobile,GB,59,24,0,0
3585,2024-05-29 09:00:00,3.58,restaurant,pos,CA,33,82,0,0
3586,2024-05-29 10:00:00,57.39,fuel,pos,CA,22,154,0,0
3587,2024-05-29 11:00:00,37.37,ecommerce,web,CA,23,106,0,0
3588,2024-05-29 12:00:00,231.56,restaurant,pos,CA,59,55,0,0
3589,2024-05-29 13:00:00,84.34,electronics,mobile,CA,47,7,0,0
3590,2024-05-29 14:00:00,216.15,electronics,mobile,US,49,235,0,0
3591,2024-05-29 15:00:00,174.37,grocery,web,CA,70,206,0,0
3592,2024-05-29 16:00:00,327.33,fuel,mobile,CA,36,169,0,0
3593,2024-05-29 17:00:00,13.15,fuel,web,CA,68,130,0,0
3594,2024-05-29 18:00:00,233.33,travel,web,CA,45,158,0,0
3595,2024-05-29 19:00:00,223.18,restaurant,web,CA,64,209,0,0
3596,2024-05-29 20:00:00,32.4,travel,pos,CA,18,123,0,0
3597,2024-05-29 21:00:00,210.64,restaurant,pos,CA,74,20,0,0
3598,2024-05-29 22:00:00,150.25,ecommerce,web,CA,39,56,0,0
3599,2024-05-29 23:00:00,99.53,restaurant,mobile,CA,75,202,1,0
3600,2024-05-30 00:00:00,45.85,electronics,web,CA,30,24,1,0
3601,2024-05-30 01:00:00,55.28,grocery,pos,US,56,108,1,0
3602,2024-05-30 02:00:00,304.48,restaurant,pos,CA,44,140,1,0
3603,2024-05-30 03:00:00,120.06,restaurant,atm,CA,56,91,1,0
3604,2024-05-30 04:00:00,190.39,restaurant,web,CA,29,15,1,0
3605,2024-05-30 05:00:00,48.82,grocery,mobile,CA,41,73,1,0
3606,2024-05-30 06:00:00,49.81,fuel,web,CA,35,210,0,0
3607,2024-05-30 07:00:00,217.38,grocery,web,CA,32,176,0,0
3608,2024-05-30 08:00:00,1.46,fuel,mobile,CA,77,61,0,0
3609,2024-05-30 09:00:00,82.63,electronics,pos,CA,33,199,0,0
3610,2024-05-30 10:00:00,123.06,grocery,mobile,CA,64,28,0,0
3611,2024-05-30 11:00:00,130.02,fuel,web,CA,41,110,0,0
3612,2024-05-30 12:00:00,103.88,electronics,mobile,US,62,228,0,0
3613,2024-05-30 13:00:00,155.62,electronics,mobile,CA,36,3,0,0
3614,2024-05-30 14:00:00,182.36,fuel,pos,CA,58,236,0,0
3615,2024-05-30 15:00:00,186.12,fuel,web,CA,48,16,0,1
3616,2024-05-30 16:00:00,31.28,ecommerce,pos,CA,33,164,0,0
3617,2024-05-30 17:00:00,94.43,electronics,pos,CA,40,132,0,0
3618,2024-05-30 18:00:00,227.53,fuel,mobile,CA,40,227,0,0
3619,2024-05-30 19:00:00,200.52,electronics,pos,US,58,9,0,0
3620,2024-05-30 20:00:00,3.56,grocery,web,CA,35,110,0,0
3621,2024-05-30 21:00:00,151.63,travel,pos,CA,53,12,0,0
3622,2024-05-30 22:00:00,58.04,travel,pos,CA,29,74,0,0
3623,2024-05-30 23:00:00,124.22,restaurant,pos,US,68,238,1,0
3624,2024-05-31 00:00:00,290.8,fuel,pos,CA,49,44,1,1
3625,2024-05-31 01:00:00,34.69,fuel,mobile,CA,53,108,1,0
3626,2024-05-31 02:00:00,44.91,electronics,web,CA,57,194,1,0
3627,2024-05-31 03:00:00,188.76,restaurant,mobile,CA,55,147,1,0
3628,2024-05-31 04:00:00,18.85,fuel,pos,FR,71,13,1,0
3629,2024-05-31 05:00:00,63.05,electronics,mobile,CA,21,234,1,0
3630,2024-05-31 06:00:00,173.68,fuel,mobile,CA,63,183,0,0
3631,2024-05-31 07:00:00,62.91,electronics,pos,CA,80,225,0,0
3632,2024-05-31 08:00:00,98.76,fuel,mobile,CA,67,65,0,0
3633,2024-05-31 09:00:00,186.98,ecommerce,mobile,CA,47,92,0,0
3634,2024-05-31 10:00:00,157.94,electronics,web,CA,33,104,0,0
3635,2024-05-31 11:00:00,144.01,ecommerce,mobile,CA,69,198,0,0
3636,2024-05-31 12:00:00,89.48,ecommerce,web,CA,21,116,0,0
3637,2024-05-31 13:00:00,153.31,ecommerce,pos,CA,43,131,0,0
3638,2024-05-31 14:00:00,108.86,ecommerce,web,CA,46,109,0,1
3639,2024-05-31 15:00:00,161.2,grocery,mobile,CA,28,153,0,0
3640,2024-05-31 16:00:00,75.28,restaurant,pos,CA,41,121,0,0
3641,2024-05-31 17:00:00,103.57,travel,web,CA,68,108,0,0
3642,2024-05-31 18:00:00,30.9,grocery,web,CA,59,180,0,0
3643,2024-05-31 19:00:00,116.85,fuel,mobile,US,56,16,0,0
3644,2024-05-31 20:00:00,47.01,fuel,mobile,CA,24,43,0,1
3645,2024-05-31 21:00:00,19.74,restaurant,pos,CA,35,56,0,0
3646,2024-05-31 22:00:00,143.28,travel,mobile,CA,20,196,0,0
3647,2024-05-31 23:00:00,139.15,travel,web,CA,80,136,1,0
3648,2024-06-01 00:00:00,190.46,travel,web,CA,37,103,1,0
3649,2024-06-01 01:00:00,81.2,ecommerce,web,US,34,208,1,0
3650,2024-06-01 02:00:00,156.72,grocery,mobile,GB,76,172,1,0
3651,2024-06-01 03:00:00,169.57,fuel,mobile,CA,71,166,1,0
3652,2024-06-01 04:00:00,160.03,grocery,web,CA,30,151,1,0
3653,2024-06-01 05:00:00,45.69,grocery,web,CA,59,6,1,0
3654,2024-06-01 06:00:00,133.44,grocery,pos,CA,61,43,0,0
3655,2024-06-01 07:00:00,152.77,travel,pos,CA,84,44,0,0
3656,2024-06-01 08:00:00,120.65,restaurant,atm,CA,37,208,0,0
3657,2024-06-01 09:00:00,67.78,restaurant,web,US,64,118,0,0
3658,2024-06-01 10:00:00,134.44,travel,web,CA,41,80,0,0
3659,2024-06-01 11:00:00,319.13,fuel,mobile,CA,68,23,0,0
3660,2024-06-01 12:00:00,87.6,fuel,pos,CA,35,144,0,0
3661,2024-06-01 13:00:00,54.47,fuel,mobile,CA,40,228,0,0
3662,2024-06-01 14:00:00,153.6,restaurant,mobile,CA,18,204,0,0
3663,2024-06-01 15:00:00,148.11,restaurant,mobile,CA,83,229,0,0
3664,2024-06-01 16:00:00,227.35,grocery,pos,CA,22,9,0,1
3665,2024-06-01 17:00:00,6.79,travel,web,MX,35,210,0,0
3666,2024-06-01 18:00:00,185.82,ecommerce,pos,CA,52,137,0,0
3667,2024-06-01 19:00:00,173.14,grocery,web,CA,42,213,0,0
3668,2024-06-01 20:00:00,107.21,electronics,mobile,US,41,186,0,0
3669,2024-06-01 21:00:00,150.48,restaurant,pos,CA,30,193,0,0
3670,2024-06-01 22:00:00,212.65,grocery,mobile,CA,38,59,0,0
3671,2024-06-01 23:00:00,198.51,travel,web,CA,56,151,1,0
3672,2024-06-02 00:00:00,17.13,electronics,mobile,CA,51,69,1,0
3673,2024-06-02 01:00:00,193.81,grocery,web,CA,36,147,1,0
3674,2024-06-02 02:00:00,114.18,travel,pos,US,45,35,1,0
3675,2024-06-02 03:00:00,126.56,travel,pos,CA,28,97,1,0
3676,2024-06-02 04:00:00,126.59,restaurant,mobile,IN,66,183,1,0
3677,2024-06-02 05:00:00,106.48,ecommerce,web,CA,52,110,1,0
3678,2024-06-02 06:00:00,227.25,grocery,web,IN,74,210,0,0
3679,2024-06-02 07:00:00,112.47,travel,pos,CA,45,40,0,0
3680,2024-06-02 08:00:00,19.24,fuel,pos,CA,83,142,0,0
3681,2024-06-02 09:00:00,84.58,travel,mobile,CA,82,84,0,0
3682,2024-06-02 10:00:00,136.08,ecommerce,mobile,US,39,116,0,0
3683,2024-06-02 11:00:00,230.63,travel,pos,MX,68,13,0,1
3684,2024-06-02 12:00:00,174.28,restaurant,web,CA,26,53,0,0
3685,2024-06-02 13:00:00,43.45,grocery,pos,CA,53,80,0,0
3686,2024-06-02 14:00:00,343.67,restaurant,atm,MX,71,233,0,0
3687,2024-06-02 15:00:00,143.83,grocery,web,MX,55,95,0,0
3688,2024-06-02 16:00:00,234.79,electronics,mobile,CA,83,39,0,0
3689,2024-06-02 17:00:00,106.35,grocery,mobile,CA,60,227,0,0
3690,2024-06-02 18:00:00,168.0,electronics,mobile,CA,22,84,0,0
3691,2024-06-02 19:00:00,195.55,restaurant,mobile,CA,54,121,0,0
3692,2024-06-02 20:00:00,229.64,fuel,pos,FR,75,65,0,0
3693,2024-06-02 21:00:00,215.16,ecommerce,atm,CA,80,184,0,0
3694,2024-06-02 22:00:00,198.5,fuel,mobile,CA,68,40,0,0
3695,2024-06-02 23:00:00,91.64,electronics,pos,MX,60,174,1,0
3696,2024-06-03 00:00:00,68.54,travel,mobile,CA,84,205,1,0
3697,2024-06-03 01:00:00,149.93,travel,mobile,MX,84,135,1,0
3698,2024-06-03 02:00:00,203.98,fuel,mobile,CA,82,45,1,0
3699,2024-06-03 03:00:00,99.96,travel,pos,US,79,22,1,0
3700,2024-06-03 04:00:00,215.87,electronics,web,CA,80,135,1,0
3701,2024-06-03 05:00:00,250.74,restaurant,pos,CA,47,122,1,0
3702,2024-06-03 06:00:00,37.53,ecommerce,mobile,CA,55,212,0,0
3703,2024-06-03 07:00:00,44.68,grocery,atm,CA,68,52,0,0
3704,2024-06-03 08:00:00,107.37,electronics,mobile,CA,55,229,0,0
3705,2024-06-03 09:00:00,147.69,electronics,web,CA,84,100,0,0
3706,2024-06-03 10:00:00,72.79,grocery,mobile,CA,65,68,0,0
3707,2024-06-03 11:00:00,241.7,grocery,pos,CA,29,198,0,0
3708,2024-06-03 12:00:00,158.17,ecommerce,web,CA,37,238,0,0
3709,2024-06-03 13:00:00,123.55,ecommerce,mobile,US,19,67,0,1
3710,2024-06-03 14:00:00,9.23,ecommerce,pos,CA,72,3,0,0
3711,2024-06-03 15:00:00,1.58,travel,pos,US,23,58,0,0
3712,2024-06-03 16:00:00,145.29,electronics,mobile,CA,79,120,0,0
3713,2024-06-03 17:00:00,71.93,restaurant,web,US,66,195,0,1
3714,2024-06-03 18:00:00,211.14,grocery,mobile,CA,71,100,0,0
3715,2024-06-03 19:00:00,105.77,electronics,pos,CA,27,182,0,0
3716,2024-06-03 20:00:00,411.88,electronics,pos,CA,41,9,0,0
3717,2024-06-03 21:00:00,327.71,ecommerce,web,CA,46,182,0,0
3718,2024-06-03 22:00:00,103.67,ecommerce,mobile,CA,23,208,0,0
3719,2024-06-03 23:00:00,110.43,electronics,web,CA,75,179,1,0
3720,2024-06-04 00:00:00,209.6,ecommerce,mobile,CA,74,16,1,0
3721,2024-06-04 01:00:00,273.29,travel,web,CA,20,12,1,0
3722,2024-06-04 02:00:00,27.42,grocery,mobile,CA,41,102,1,0
3723,2024-06-04 03:00:00,40.77,electronics,pos,CA,36,148,1,1
3724,2024-06-04 04:00:00,64.02,grocery,pos,CA,26,181,1,0
3725,2024-06-04 05:00:00,172.45,travel,pos,CA,47,31,1,0
3726,2024-06-04 06:00:00,164.72,ecommerce,pos,MX,61,222,0,0
3727,2024-06-04 07:00:00,216.28,fuel,pos,CA,70,21,0,0
3728,2024-06-04 08:00:00,12.03,travel,pos,GB,77,131,0,0
3729,2024-06-04 09:00:00,88.45,fuel,atm,CA,40,21,0,0
3730,2024-06-04 10:00:00,197.22,grocery,pos,US,78,92,0,0
3731,2024-06-04 11:00:00,45.46,electronics,pos,CA,24,28,0,0
3732,2024-06-04 12:00:00,61.66,ecommerce,mobile,CA,61,133,0,0
3733,2024-06-04 13:00:00,133.06,travel,web,CA,72,71,0,0
3734,2024-06-04 14:00:00,191.39,ecommerce,web,CA,56,197,0,0
3735,2024-06-04 15:00:00,109.01,fuel,web,CA,76,73,0,0
3736,2024-06-04 16:00:00,78.79,fuel,web,GB,22,175,0,0
3737,2024-06-04 17:00:00,105.66,restaurant,pos,US,59,213,0,0
3738,2024-06-04 18:00:00,86.65,electronics,pos,CA,31,148,0,0
3739,2024-06-04 19:00:00,1.32,fuel,mobile,FR,44,166,0,0
3740,2024-06-04 20:00:00,55.68,electronics,pos,IN,33,232,0,0
3741,2024-06-04 21:00:00,166.92,restaurant,pos,CA,19,116,0,0
3742,2024-06-04 22:00:00,148.95,travel,web,MX,36,165,0,0
3743,2024-06-04 23:00:00,135.13,restaurant,pos,CA,40,58,1,0
3744,2024-06-05 00:00:00,30.44,electronics,web,CA,58,145,1,0
3745,2024-06-05 01:00:00,103.66,fuel,mobile,CA,31,42,1,0
3746,2024-06-05 02:00:00,75.94,grocery,mobile,US,64,220,1,0
3747,2024-06-05 03:00:00,136.06,electronics,mobile,CA,80,223,1,0
3748,2024-06-05 04:00:00,248.6,ecommerce,pos,CA,25,97,1,0
3749,2024-06-05 05:00:00,12.67,grocery,atm,CA,44,160,1,0
3750,2024-06-05 06:00:00,67.27,electronics,pos,CA,57,62,0,0
3751,2024-06-05 07:00:00,149.62,ecommerce,pos,CA,45,96,0,0
3752,2024-06-05 08:00:00,232.76,restaurant,web,CA,78,112,0,0
3753,2024-06-05 09:00:00,79.66,grocery,mobile,CA,55,120,0,0
3754,2024-06-05 10:00:00,57.7,electronics,pos,CA,41,87,0,0
3755,2024-06-05 11:00:00,57.2,travel,web,CA,45,149,0,0
3756,2024-06-05 12:00:00,129.31,restaurant,mobile,US,58,217,0,1
3757,2024-06-05 13:00:00,303.79,ecommerce,pos,IN,35,161,0,0
3758,2024-06-05 14:00:00,144.96,travel,mobile,CA,66,195,0,0
3759,2024-06-05 15:00:00,117.99,fuel,pos,CA,43,134,0,0
3760,2024-06-05 16:00:00,148.99,restaurant,web,FR,20,113,0,0
3761,2024-06-05 17:00:00,119.0,restaurant,pos,CA,55,92,0,0
3762,2024-06-05 18:00:00,46.83,electronics,web,CA,31,66,0,0
3763,2024-06-05 19:00:00,194.1,electronics,pos,CA,18,32,0,1
3764,2024-06-05 20:00:00,140.32,ecommerce,mobile,CA,28,64,0,0
3765,2024-06-05 21:00:00,121.59,restaurant,atm,CA,57,154,0,0
3766,2024-06-05 22:00:00,32.22,electronics,mobile,CA,21,190,0,0
3767,2024-06-05 23:00:00,237.32,fuel,pos,CA,51,5,1,0
3768,2024-06-06 00:00:00,179.82,electronics,pos,CA,82,139,1,0
3769,2024-06-06 01:00:00,70.24,restaurant,web,US,73,128,1,0
3770,2024-06-06 02:00:00,210.16,grocery,mobile,CA,27,74,1,0
3771,2024-06-06 03:00:00,75.22,travel,atm,CA,81,207,1,1
3772,2024-06-06 04:00:00,49.62,restaurant,mobile,CA,30,210,1,0
3773,2024-06-06 05:00:00,51.63,fuel,web,CA,39,177,1,0
3774,2024-06-06 06:00:00,39.4,restaurant,pos,CA,73,206,0,0
3775,2024-06-06 07:00:00,162.44,fuel,mobile,CA,82,92,0,0
3776,2024-06-06 08:00:00,44.8,restaurant,pos,CA,30,222,0,0
3777,2024-06-06 09:00:00,9.44,travel,pos,CA,18,190,0,0
3778,2024-06-06 10:00:00,66.8,travel,mobile,CA,55,60,0,0
3779,2024-06-06 11:00:00,112.25,fuel,web,FR,75,205,0,0
3780,2024-06-06 12:00:00,106.47,restaurant,pos,IN,42,212,0,0
3781,2024-06-06 13:00:00,90.6,travel,pos,US,59,2,0,0
3782,2024-06-06 14:00:00,26.17,ecommerce,pos,IN,50,89,0,0
3783,2024-06-06 15:00:00,14.5,restaurant,web,CA,74,236,0,0
3784,2024-06-06 16:00:00,161.79,travel,pos,IN,54,187,0,0
3785,2024-06-06 17:00:00,70.45,grocery,mobile,CA,74,107,0,0
3786,2024-06-06 18:00:00,148.47,grocery,pos,CA,79,115,0,0
3787,2024-06-06 19:00:00,40.33,ecommerce,web,CA,20,76,0,0
3788,2024-06-06 20:00:00,136.3,travel,pos,FR,47,153,0,0
3789,2024-06-06 21:00:00,237.3,grocery,pos,CA,84,196,0,0
3790,2024-06-06 22:00:00,172.75,restaurant,mobile,CA,80,170,0,0
3791,2024-06-06 23:00:00,82.88,electronics,mobile,IN,40,76,1,0
3792,2024-06-07 00:00:00,143.15,travel,pos,CA,83,199,1,0
3793,2024-06-07 01:00:00,98.34,ecommerce,web,CA,78,183,1,0
3794,2024-06-07 02:00:00,120.71,travel,mobile,CA,19,166,1,0
3795,2024-06-07 03:00:00,90.7,fuel,pos,MX,44,232,1,0
3796,2024-06-07 04:00:00,105.21,fuel,pos,IN,65,224,1,0
3797,2024-06-07 05:00:00,139.09,grocery,web,FR,80,171,1,0
3798,2024-06-07 06:00:00,30.6,fuel,web,CA,22,198,0,0
3799,2024-06-07 07:00:00,28.57,ecommerce,pos,CA,18,181,0,0
3800,2024-06-07 08:00:00,4.97,grocery,pos,CA,39,219,0,0
3801,2024-06-07 09:00:00,24.02,ecommerce,web,CA,41,227,0,0
3802,2024-06-07 10:00:00,10.44,restaurant,atm,CA,76,128,0,0
3803,2024-06-07 11:00:00,134.35,ecommerce,web,CA,67,21,0,0
3804,2024-06-07 12:00:00,39.65,fuel,pos,US,40,148,0,0
3805,2024-06-07 13:00:00,166.23,restaurant,web,FR,35,19,0,0
3806,2024-06-07 14:00:00,123.12,fuel,pos,CA,39,161,0,0
3807,2024-06-07 15:00:00,57.17,ecommerce,pos,CA,61,63,0,0
3808,2024-06-07 16:00:00,178.95,fuel,web,CA,61,196,0,0
3809,2024-06-07 17:00:00,192.97,fuel,mobile,CA,54,188,0,1
3810,2024-06-07 18:00:00,30.55,fuel,mobile,CA,24,19,0,0
3811,2024-06-07 19:00:00,157.82,travel,pos,CA,41,113,0,0
3812,2024-06-07 20:00:00,42.92,restaurant,mobile,FR,58,156,0,0
3813,2024-06-07 21:00:00,128.79,restaurant,pos,CA,35,22,0,0
3814,2024-06-07 22:00:00,6.2,restaurant,pos,CA,77,51,0,1
3815,2024-06-07 23:00:00,41.38,ecommerce,mobile,CA,69,88,1,0
3816,2024-06-08 00:00:00,85.55,electronics,mobile,CA,66,123,1,0
3817,2024-06-08 01:00:00,108.86,ecommerce,pos,CA,84,238,1,0
3818,2024-06-08 02:00:00,84.21,restaurant,pos,MX,62,63,1,0
3819,2024-06-08 03:00:00,13.44,grocery,pos,CA,26,62,1,0
3820,2024-06-08 04:00:00,84.01,fuel,web,MX,43,222,1,0
3821,2024-06-08 05:00:00,144.24,fuel,mobile,CA,43,157,1,0
3822,2024-06-08 06:00:00,115.96,electronics,pos,CA,47,74,0,0
3823,2024-06-08 07:00:00,136.43,grocery,web,US,44,32,0,0
3824,2024-06-08 08:00:00,59.69,travel,pos,CA,21,201,0,0
3825,2024-06-08 09:00:00,225.45,ecommerce,pos,CA,68,153,0,0
3826,2024-06-08 10:00:00,14.14,travel,mobile,CA,27,144,0,0
3827,2024-06-08 11:00:00,163.88,grocery,mobile,CA,53,15,0,0
3828,2024-06-08 12:00:00,226.37,electronics,pos,CA,63,187,0,0
3829,2024-06-08 13:00:00,163.28,grocery,pos,GB,23,48,0,0
3830,2024-06-08 14:00:00,101.77,electronics,pos,MX,20,18,0,0
3831,2024-06-08 15:00:00,72.45,travel,web,CA,67,23,0,0
3832,2024-06-08 16:00:00,213.25,travel,pos,US,59,55,0,0
3833,2024-06-08 17:00:00,8.07,grocery,web,GB,71,42,0,0
3834,2024-06-08 18:00:00,32.69,grocery,pos,CA,56,131,0,0
3835,2024-06-08 19:00:00,84.22,fuel,pos,CA,72,199,0,0
3836,2024-06-08 20:00:00,231.39,electronics,mobile,CA,28,103,0,0
3837,2024-06-08 21:00:00,154.18,fuel,pos,CA,47,52,0,0
3838,2024-06-08 22:00:00,32.88,ecommerce,mobile,CA,73,11,0,0
3839,2024-06-08 23:00:00,92.07,ecommerce,web,CA,46,55,1,0
3840,2024-06-09 00:00:00,64.71,grocery,mobile,FR,34,88,1,0
3841,2024-06-09 01:00:00,56.12,travel,pos,CA,50,227,1,0
3842,2024-06-09 02:00:00,208.1,ecommerce,mobile,MX,38,114,1,0
3843,2024-06-09 03:00:00,3.46,ecommerce,pos,CA,27,25,1,0
3844,2024-06-09 04:00:00,264.79,fuel,atm,CA,56,92,1,0
3845,2024-06-09 05:00:00,194.54,fuel,mobile,CA,64,204,1,0
3846,2024-06-09 06:00:00,218.18,ecommerce,pos,FR,69,87,0,0
3847,2024-06-09 07:00:00,78.34,grocery,pos,CA,58,81,0,0
3848,2024-06-09 08:00:00,106.51,fuel,mobile,CA,64,169,0,0
3849,2024-06-09 09:00:00,8.98,ecommerce,mobile,CA,60,165,0,0
3850,2024-06-09 10:00:00,72.78,travel,mobile,CA,54,210,0,1
3851,2024-06-09 11:00:00,164.43,fuel,mobile,CA,81,183,0,0
3852,2024-06-09 12:00:00,236.65,ecommerce,mobile,CA,77,9,0,0
3853,2024-06-09 13:00:00,20.36,electronics,web,MX,42,237,0,0
3854,2024-06-09 14:00:00,87.1,fuel,pos,CA,39,99,0,0
3855,2024-06-09 15:00:00,106.38,electronics,pos,CA,60,36,0,0
3856,2024-06-09 16:00:00,5.62,fuel,web,GB,53,57,0,0
3857,2024-06-09 17:00:00,173.22,fuel,web,CA,63,63,0,0
3858,2024-06-09 18:00:00,54.84,restaurant,web,MX,39,82,0,0
3859,2024-06-09 19:00:00,102.41,restaurant,pos,CA,52,20,0,0
3860,2024-06-09 20:00:00,79.32,electronics,web,MX,64,213,0,0
3861,2024-06-09 21:00:00,48.96,grocery,pos,CA,50,47,0,0
3862,2024-06-09 22:00:00,119.37,ecommerce,web,CA,30,20,0,1
3863,2024-06-09 23:00:00,100.6,grocery,web,CA,73,6,1,0
3864,2024-06-10 00:00:00,86.53,grocery,pos,CA,84,73,1,0
3865,2024-06-10 01:00:00,54.44,restaurant,mobile,CA,30,107,1,0
3866,2024-06-10 02:00:00,148.76,ecommerce,web,US,67,93,1,0
3867,2024-06-10 03:00:00,268.83,restaurant,mobile,CA,74,29,1,0
3868,2024-06-10 04:00:00,132.59,restaurant,pos,FR,45,205,1,0
3869,2024-06-10 05:00:00,209.65,restaurant,pos,CA,82,100,1,0
3870,2024-06-10 06:00:00,5.12,travel,pos,CA,41,219,0,0
3871,2024-06-10 07:00:00,134.2,grocery,pos,CA,84,111,0,0
3872,2024-06-10 08:00:00,21.24,grocery,pos,CA,24,121,0,0
3873,2024-06-10 09:00:00,12.92,grocery,pos,CA,41,49,0,0
3874,2024-06-10 10:00:00,53.46,travel,mobile,US,26,108,0,0
3875,2024-06-10 11:00:00,227.27,fuel,mobile,CA,32,134,0,0
3876,2024-06-10 12:00:00,205.5,electronics,mobile,CA,73,39,0,0
3877,2024-06-10 13:00:00,141.87,electronics,atm,CA,34,32,0,0
3878,2024-06-10 14:00:00,17.94,travel,web,CA,36,177,0,0
3879,2024-06-10 15:00:00,102.33,grocery,web,US,26,43,0,0
3880,2024-06-10 16:00:00,147.15,electronics,pos,CA,81,108,0,0
3881,2024-06-10 17:00:00,135.8,travel,pos,CA,74,28,0,0
3882,2024-06-10 18:00:00,45.94,restaurant,mobile,CA,55,45,0,0
3883,2024-06-10 19:00:00,39.87,ecommerce,mobile,CA,25,65,0,0
3884,2024-06-10 20:00:00,114.23,electronics,mobile,CA,23,50,0,0
3885,2024-06-10 21:00:00,168.27,ecommerce,mobile,CA,66,54,0,0
3886,2024-06-10 22:00:00,77.65,grocery,pos,US,62,51,0,0
3887,2024-06-10 23:00:00,105.41,electronics,web,CA,38,43,1,0
3888,2024-06-11 00:00:00,132.87,travel,web,CA,51,64,1,0
3889,2024-06-11 01:00:00,196.47,fuel,atm,US,29,223,1,1
3890,2024-06-11 02:00:00,182.36,electronics,mobile,CA,56,30,1,0
3891,2024-06-11 03:00:00,172.43,electronics,web,US,23,210,1,0
3892,2024-06-11 04:00:00,48.01,electronics,pos,CA,49,221,1,0
3893,2024-06-11 05:00:00,51.72,electronics,pos,CA,77,170,1,0
3894,2024-06-11 06:00:00,84.63,travel,pos,CA,25,166,0,0
3895,2024-06-11 07:00:00,210.15,travel,mobile,CA,55,87,0,0
3896,2024-06-11 08:00:00,245.41,fuel,pos,US,36,214,0,0
3897,2024-06-11 09:00:00,183.95,travel,pos,CA,72,66,0,0
3898,2024-06-11 10:00:00,158.64,travel,pos,IN,26,69,0,0
3899,2024-06-11 11:00:00,154.17,grocery,mobile,US,69,234,0,0
3900,2024-06-11 12:00:00,69.95,grocery,web,CA,45,15,0,0
3901,2024-06-11 13:00:00,108.29,ecommerce,web,IN,79,189,0,0
3902,2024-06-11 14:00:00,270.22,fuel,pos,CA,65,224,0,0
3903,2024-06-11 15:00:00,35.17,grocery,pos,CA,56,110,0,0
3904,2024-06-11 16:00:00,265.33,fuel,pos,CA,70,134,0,0
3905,2024-06-11 17:00:00,91.02,fuel,mobile,CA,80,206,0,0
3906,2024-06-11 18:00:00,239.29,electronics,mobile,FR,36,24,0,1
3907,2024-06-11 19:00:00,6.61,restaurant,web,IN,50,121,0,0
3908,2024-06-11 20:00:00,172.73,restaurant,pos,GB,81,85,0,0
3909,2024-06-11 21:00:00,53.69,restaurant,mobile,FR,43,142,0,0
3910,2024-06-11 22:00:00,7.37,fuel,mobile,CA,62,140,0,0
3911,2024-06-11 23:00:00,139.67,electronics,pos,CA,18,183,1,0
3912,2024-06-12 00:00:00,210.85,ecommerce,pos,CA,83,68,1,0
3913,2024-06-12 01:00:00,43.96,ecommerce,mobile,US,52,122,1,0
3914,2024-06-12 02:00:00,14.91,restaurant,web,CA,62,44,1,0
3915,2024-06-12 03:00:00,111.73,ecommerce,atm,US,50,85,1,0
3916,2024-06-12 04:00:00,112.13,electronics,mobile,FR,48,209,1,1
3917,2024-06-12 05:00:00,169.35,restaurant,pos,CA,81,221,1,0
3918,2024-06-12 06:00:00,205.46,electronics,mobile,CA,32,179,0,0
3919,2024-06-12 07:00:00,114.65,ecommerce,pos,CA,63,208,0,1
3920,2024-06-12 08:00:00,287.0,restaurant,mobile,US,65,210,0,0
3921,2024-06-12 09:00:00,140.18,electronics,web,US,57,166,0,0
3922,2024-06-12 10:00:00,88.82,travel,web,CA,18,41,0,0
3923,2024-06-12 11:00:00,25.04,travel,mobile,US,37,122,0,0
3924,2024-06-12 12:00:00,96.36,electronics,mobile,CA,39,44,0,0
3925,2024-06-12 13:00:00,89.73,electronics,mobile,CA,71,75,0,0
3926,2024-06-12 14:00:00,206.43,grocery,pos,CA,82,224,0,0
3927,2024-06-12 15:00:00,161.62,grocery,pos,CA,32,92,0,0
3928,2024-06-12 16:00:00,13.86,fuel,web,CA,78,16,0,0
3929,2024-06-12 17:00:00,135.5,restaurant,atm,MX,31,226,0,0
3930,2024-06-12 18:00:00,180.44,fuel,pos,IN,66,178,0,0
3931,2024-06-12 19:00:00,257.52,fuel,pos,CA,23,222,0,0
3932,2024-06-12 20:00:00,199.88,ecommerce,web,GB,58,166,0,0
3933,2024-06-12 21:00:00,188.48,travel,web,CA,48,86,0,0
3934,2024-06-12 22:00:00,125.41,ecommerce,mobile,IN,81,133,0,0
3935,2024-06-12 23:00:00,154.95,restaurant,mobile,CA,68,137,1,0
3936,2024-06-13 00:00:00,232.46,electronics,atm,CA,76,77,1,0
3937,2024-06-13 01:00:00,0.05,grocery,mobile,CA,72,39,1,0
3938,2024-06-13 02:00:00,88.55,restaurant,pos,US,66,87,1,0
3939,2024-06-13 03:00:00,50.47,electronics,web,CA,57,155,1,0
3940,2024-06-13 04:00:00,154.12,restaurant,mobile,CA,32,160,1,0
3941,2024-06-13 05:00:00,230.72,electronics,atm,CA,82,64,1,0
3942,2024-06-13 06:00:00,66.27,grocery,pos,CA,24,223,0,0
